Target  Old_locustag/genename   Strain_short    Strain_full
SL0574	SPAB_02977	SALPB	Salmonella paratyphi B (strain ATCC BAA-1250 / SPB7)
SL0574	SPC_0598	SALPC	Salmonella paratyphi C (strain RKS4594)
SL0574	SSPA1998	SALPK	Salmonella paratyphi A (strain AKU_12601)
SL0574	SeSA_A0744	SALSV	Salmonella schwarzengrund (strain CVM19633)
SL0574	STM14_0684	SALT1	Salmonella typhimurium (strain 14028s / SGSC 2262)
SL0574	STM474_0606	SALT4	Salmonella typhimurium (strain 4/74)
SL0574	STM_MW06511	SALTD	Salmonella typhimurium (strain D23580)
SL0574	STY0629	SALTI	Salmonella typhi
SL0574	SL1344_0574	SALTS	Salmonella typhimurium (strain SL1344)
SL0574	fes	SALTY	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)
SL0575	SeAg_B0626	SALA4	Salmonella agona (strain SL483)
SL0575	SARI_02349	SALAR	Salmonella arizonae (strain ATCC BAA-731 / CDC346-86 / RSK2980)
SL0575	SBG_0495	SALBC	Salmonella bongori (strain ATCC 43975 / DSM 13772 / NCTC 12419)
SL0575	SC0618	SALCH	Salmonella choleraesuis (strain SC-B67)
SL0575	SeD_A0683	SALDC	Salmonella dublin (strain CT_02021853)
SL0575	SEN0556	SALEP	Salmonella enteritidis PT4 (strain P125109)
SL0575	SG0591	SALG2	Salmonella gallinarum (strain 287/91 / NCTC 13346)
SL0575	SeHA_C0699	SALHS	Salmonella heidelberg (strain SL476)
SL0575	SNSL254_A0640	SALNS	Salmonella newport (strain SL254)
SL0575	SPA2147	SALPA	Salmonella paratyphi A (strain ATCC 9150 / SARB42)
SL0575	SPAB_02976	SALPB	Salmonella paratyphi B (strain ATCC BAA-1250 / SPB7)
SL0575	SPC_0599	SALPC	Salmonella paratyphi C (strain RKS4594)
SL0575	SSPA1997	SALPK	Salmonella paratyphi A (strain AKU_12601)
SL0575	SeSA_A0745	SALSV	Salmonella schwarzengrund (strain CVM19633)
SL0575	STM14_0685	SALT1	Salmonella typhimurium (strain 14028s / SGSC 2262)
SL0575	STM474_0607	SALT4	Salmonella typhimurium (strain 4/74)
SL0575	STM_MW06521	SALTD	Salmonella typhimurium (strain D23580)
SL0575	STY0630	SALTI	Salmonella typhi
SL0575	SL1344_0575	SALTS	Salmonella typhimurium (strain SL1344)
SL0575	ybdZ	SALTY	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)
SL0576	SeAg_B0627	SALA4	Salmonella agona (strain SL483)
SL0576	SARI_02348	SALAR	Salmonella arizonae (strain ATCC BAA-731 / CDC346-86 / RSK2980)
SL0576	SBG_0496	SALBC	Salmonella bongori (strain ATCC 43975 / DSM 13772 / NCTC 12419)
SL0576	SC0619	SALCH	Salmonella choleraesuis (strain SC-B67)
SL0576	SeD_A0684	SALDC	Salmonella dublin (strain CT_02021853)
SL0576	SEN0557	SALEP	Salmonella enteritidis PT4 (strain P125109)
SL0576	SG0592	SALG2	Salmonella gallinarum (strain 287/91 / NCTC 13346)
SL0576	SeHA_C0700	SALHS	Salmonella heidelberg (strain SL476)
SL0576	SNSL254_A0641	SALNS	Salmonella newport (strain SL254)
SL0576	SPA2146	SALPA	Salmonella paratyphi A (strain ATCC 9150 / SARB42)
SL0576	SPAB_02975	SALPB	Salmonella paratyphi B (strain ATCC BAA-1250 / SPB7)
SL0576	SPC_0600	SALPC	Salmonella paratyphi C (strain RKS4594)
SL0576	SSPA1996	SALPK	Salmonella paratyphi A (strain AKU_12601)
SL0576	SeSA_A0746	SALSV	Salmonella schwarzengrund (strain CVM19633)
SL0576	STM14_0686	SALT1	Salmonella typhimurium (strain 14028s / SGSC 2262)
SL0576	STM474_0608	SALT4	Salmonella typhimurium (strain 4/74)
SL0576	STM_MW06531	SALTD	Salmonella typhimurium (strain D23580)
SL0576	STY0631	SALTI	Salmonella typhi
SL0576	SL1344_0576	SALTS	Salmonella typhimurium (strain SL1344)
SL0576	entF	SALTY	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)
SL0577	SeAg_B0628	SALA4	Salmonella agona (strain SL483)
SL0577	SARI_02347	SALAR	Salmonella arizonae (strain ATCC BAA-731 / CDC346-86 / RSK2980)
SL0577	SBG_0497	SALBC	Salmonella bongori (strain ATCC 43975 / DSM 13772 / NCTC 12419)
SL0577	SC0620	SALCH	Salmonella choleraesuis (strain SC-B67)
SL0577	SeD_A0685	SALDC	Salmonella dublin (strain CT_02021853)
SL0577	SEN0558	SALEP	Salmonella enteritidis PT4 (strain P125109)
SL0577	SG0593	SALG2	Salmonella gallinarum (strain 287/91 / NCTC 13346)
SL0577	SeHA_C0701	SALHS	Salmonella heidelberg (strain SL476)
SL0577	SNSL254_A0642	SALNS	Salmonella newport (strain SL254)
SL0577	SPA2145	SALPA	Salmonella paratyphi A (strain ATCC 9150 / SARB42)
SL0577	SPAB_02974	SALPB	Salmonella paratyphi B (strain ATCC BAA-1250 / SPB7)
SL0577	SPC_0601	SALPC	Salmonella paratyphi C (strain RKS4594)
SL0577	SSPA1995	SALPK	Salmonella paratyphi A (strain AKU_12601)
SL0577	SeSA_A0747	SALSV	Salmonella schwarzengrund (strain CVM19633)
SL0577	STM14_0687	SALT1	Salmonella typhimurium (strain 14028s / SGSC 2262)
SL0577	STM474_0609	SALT4	Salmonella typhimurium (strain 4/74)
SL0577	STM_MW06541	SALTD	Salmonella typhimurium (strain D23580)
SL0577	SL1344_0577	SALTS	Salmonella typhimurium (strain SL1344)
SL0577	fepE	SALTY	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)
SL0674	SeAg_B0739	SALA4	Salmonella agona (strain SL483)
SL0674	SBG_0582	SALBC	Salmonella bongori (strain ATCC 43975 / DSM 13772 / NCTC 12419)
SL0674	SC0712	SALCH	Salmonella choleraesuis (strain SC-B67)
SL0674	SeD_A0799	SALDC	Salmonella dublin (strain CT_02021853)
SL0674	SEN0656	SALEP	Salmonella enteritidis PT4 (strain P125109)
SL0674	SG0689	SALG2	Salmonella gallinarum (strain 287/91 / NCTC 13346)
SL0674	SeHA_C0812	SALHS	Salmonella heidelberg (strain SL476)
SL0674	SNSL254_A0751	SALNS	Salmonella newport (strain SL254)
SL0674	SPA2049	SALPA	Salmonella paratyphi A (strain ATCC 9150 / SARB42)
SL0674	SPAB_02848	SALPB	Salmonella paratyphi B (strain ATCC BAA-1250 / SPB7)
SL0674	SPC_0701	SALPC	Salmonella paratyphi C (strain RKS4594)
SL0674	SSPA1910	SALPK	Salmonella paratyphi A (strain AKU_12601)
SL0674	SeSA_A0848	SALSV	Salmonella schwarzengrund (strain CVM19633)
SL0674	STM14_0807	SALT1	Salmonella typhimurium (strain 14028s / SGSC 2262)
SL0674	STM474_0713	SALT4	Salmonella typhimurium (strain 4/74)
SL0674	STM_MW07501	SALTD	Salmonella typhimurium (strain D23580)
SL0674	STY0730	SALTI	Salmonella typhi
SL0674	SL1344_0674	SALTS	Salmonella typhimurium (strain SL1344)
SL0674	STM0692	SALTY	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)
SL0808	SeAg_B0871	SALA4	Salmonella agona (strain SL483)
SL0808	SARI_02093	SALAR	Salmonella arizonae (strain ATCC BAA-731 / CDC346-86 / RSK2980)
SL0808	SBG_0717	SALBC	Salmonella bongori (strain ATCC 43975 / DSM 13772 / NCTC 12419)
SL0808	SC0829	SALCH	Salmonella choleraesuis (strain SC-B67)
SL0808	SeD_A0929	SALDC	Salmonella dublin (strain CT_02021853)
SL0808	SEN0778	SALEP	Salmonella enteritidis PT4 (strain P125109)
SL0808	SG0812	SALG2	Salmonella gallinarum (strain 287/91 / NCTC 13346)
SL0808	SeHA_C0962	SALHS	Salmonella heidelberg (strain SL476)
SL0808	SNSL254_A0899	SALNS	Salmonella newport (strain SL254)
SL0808	SPA1920	SALPA	Salmonella paratyphi A (strain ATCC 9150 / SARB42)
SL0808	SPAB_02666	SALPB	Salmonella paratyphi B (strain ATCC BAA-1250 / SPB7)
SL0808	SPC_0830	SALPC	Salmonella paratyphi C (strain RKS4594)
SL0808	SSPA1790	SALPK	Salmonella paratyphi A (strain AKU_12601)
SL0808	SeSA_A0983	SALSV	Salmonella schwarzengrund (strain CVM19633)
SL0808	STM14_971	SALT1	Salmonella typhimurium (strain 14028s / SGSC 2262)
SL0808	STM474_0858	SALT4	Salmonella typhimurium (strain 4/74)
SL0808	STM_MW08841	SALTD	Salmonella typhimurium (strain D23580)
SL0808	STY0872	SALTI	Salmonella typhi
SL0808	SL1344_0808	SALTS	Salmonella typhimurium (strain SL1344)
SL0808	ompX	SALTY	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)
SL0874	SeAg_B0935	SALA4	Salmonella agona (strain SL483)
SL0874	SARI_02027	SALAR	Salmonella arizonae (strain ATCC BAA-731 / CDC346-86 / RSK2980)
SL0874	SBG_0796	SALBC	Salmonella bongori (strain ATCC 43975 / DSM 13772 / NCTC 12419)
SL0874	SC0890	SALCH	Salmonella choleraesuis (strain SC-B67)
SL0874	SeD_A1002	SALDC	Salmonella dublin (strain CT_02021853)
SL0874	SEN0843	SALEP	Salmonella enteritidis PT4 (strain P125109)
SL0874	SG0878	SALG2	Salmonella gallinarum (strain 287/91 / NCTC 13346)
SL0874	SeHA_C1033	SALHS	Salmonella heidelberg (strain SL476)
SL0874	SNSL254_A0970	SALNS	Salmonella newport (strain SL254)
SL0874	SPA1864	SALPA	Salmonella paratyphi A (strain ATCC 9150 / SARB42)
SL0874	SPAB_02589	SALPB	Salmonella paratyphi B (strain ATCC BAA-1250 / SPB7)
SL0874	SPC_0937	SALPC	Salmonella paratyphi C (strain RKS4594)
SL0874	SSPA1734	SALPK	Salmonella paratyphi A (strain AKU_12601)
SL0874	SeSA_A1052	SALSV	Salmonella schwarzengrund (strain CVM19633)
SL0874	STM14_1050	SALT1	Salmonella typhimurium (strain 14028s / SGSC 2262)
SL0874	STM474_0922	SALT4	Salmonella typhimurium (strain 4/74)
SL0874	STM_MW09481	SALTD	Salmonella typhimurium (strain D23580)
SL0874	STY0931	SALTI	Salmonella typhi
SL0874	SL1344_0874	SALTS	Salmonella typhimurium (strain SL1344)
SL0874	poxB	SALTY	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)
SL0875	SeAg_B0936	SALA4	Salmonella agona (strain SL483)
SL0875	SARI_02026	SALAR	Salmonella arizonae (strain ATCC BAA-731 / CDC346-86 / RSK2980)
SL0875	SBG_0797	SALBC	Salmonella bongori (strain ATCC 43975 / DSM 13772 / NCTC 12419)
SL0875	SC0891	SALCH	Salmonella choleraesuis (strain SC-B67)
SL0875	SeD_A1003	SALDC	Salmonella dublin (strain CT_02021853)
SL0875	SEN0844	SALEP	Salmonella enteritidis PT4 (strain P125109)
SL0875	SG0879	SALG2	Salmonella gallinarum (strain 287/91 / NCTC 13346)
SL0875	SeHA_C1034	SALHS	Salmonella heidelberg (strain SL476)
SL0875	SNSL254_A0971	SALNS	Salmonella newport (strain SL254)
SL0875	SPA1863	SALPA	Salmonella paratyphi A (strain ATCC 9150 / SARB42)
SL0875	SPAB_02588	SALPB	Salmonella paratyphi B (strain ATCC BAA-1250 / SPB7)
SL0875	SPC_0938	SALPC	Salmonella paratyphi C (strain RKS4594)
SL0875	SSPA1733	SALPK	Salmonella paratyphi A (strain AKU_12601)
SL0875	SeSA_A1053	SALSV	Salmonella schwarzengrund (strain CVM19633)
SL0875	STM14_1051	SALT1	Salmonella typhimurium (strain 14028s / SGSC 2262)
SL0875	STM474_0923	SALT4	Salmonella typhimurium (strain 4/74)
SL0875	STM_MW09491	SALTD	Salmonella typhimurium (strain D23580)
SL0875	STY0932	SALTI	Salmonella typhi
SL0875	SL1344_0875	SALTS	Salmonella typhimurium (strain SL1344)
SL0875	hcr	SALTY	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)
SL0876	SeAg_B0937	SALA4	Salmonella agona (strain SL483)
SL0876	SARI_02025	SALAR	Salmonella arizonae (strain ATCC BAA-731 / CDC346-86 / RSK2980)
SL0876	SBG_0798	SALBC	Salmonella bongori (strain ATCC 43975 / DSM 13772 / NCTC 12419)
SL0876	SC0892	SALCH	Salmonella choleraesuis (strain SC-B67)
SL0876	SeD_A1004	SALDC	Salmonella dublin (strain CT_02021853)
SL0876	SEN0845	SALEP	Salmonella enteritidis PT4 (strain P125109)
SL0876	SG0880	SALG2	Salmonella gallinarum (strain 287/91 / NCTC 13346)
SL0876	SeHA_C1035	SALHS	Salmonella heidelberg (strain SL476)
SL0876	SNSL254_A0972	SALNS	Salmonella newport (strain SL254)
SL0876	SPA1862	SALPA	Salmonella paratyphi A (strain ATCC 9150 / SARB42)
SL0876	SPAB_02587	SALPB	Salmonella paratyphi B (strain ATCC BAA-1250 / SPB7)
SL0876	SPC_0939	SALPC	Salmonella paratyphi C (strain RKS4594)
SL0876	SSPA1732	SALPK	Salmonella paratyphi A (strain AKU_12601)
SL0876	SeSA_A1054	SALSV	Salmonella schwarzengrund (strain CVM19633)
SL0876	STM14_1052	SALT1	Salmonella typhimurium (strain 14028s / SGSC 2262)
SL0876	STM474_0924	SALT4	Salmonella typhimurium (strain 4/74)
SL0876	STM_MW09501	SALTD	Salmonella typhimurium (strain D23580)
SL0876	STY0933	SALTI	Salmonella typhi
SL0876	SL1344_0876	SALTS	Salmonella typhimurium (strain SL1344)
SL0876	hcp	SALTY	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)
SL0935	SeAg_B1004	SALA4	Salmonella agona (strain SL483)
SL0935	SARI_01962	SALAR	Salmonella arizonae (strain ATCC BAA-731 / CDC346-86 / RSK2980)
SL0935	SBG_0852	SALBC	Salmonella bongori (strain ATCC 43975 / DSM 13772 / NCTC 12419)
SL0935	SC0955	SALCH	Salmonella choleraesuis (strain SC-B67)
SL0935	SeD_A1063	SALDC	Salmonella dublin (strain CT_02021853)
SL0935	SEN0902	SALEP	Salmonella enteritidis PT4 (strain P125109)
SL0935	SG0940	SALG2	Salmonella gallinarum (strain 287/91 / NCTC 13346)
SL0935	SeHA_C1096	SALHS	Salmonella heidelberg (strain SL476)
SL0935	SNSL254_A1031	SALNS	Salmonella newport (strain SL254)
SL0935	SPA1800	SALPA	Salmonella paratyphi A (strain ATCC 9150 / SARB42)
SL0935	SPAB_02515	SALPB	Salmonella paratyphi B (strain ATCC BAA-1250 / SPB7)
SL0935	SPC_0999	SALPC	Salmonella paratyphi C (strain RKS4594)
SL0935	SSPA1673	SALPK	Salmonella paratyphi A (strain AKU_12601)
SL0935	SeSA_A1113	SALSV	Salmonella schwarzengrund (strain CVM19633)
SL0935	STM14_1128	SALT1	Salmonella typhimurium (strain 14028s / SGSC 2262)
SL0935	STM474_0984	SALT4	Salmonella typhimurium (strain 4/74)
SL0935	STM_MW10091	SALTD	Salmonella typhimurium (strain D23580)
SL0935	STY1000	SALTI	Salmonella typhi
SL0935	SL1344_0935	SALTS	Salmonella typhimurium (strain SL1344)
SL0935	aspC	SALTY	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)
SL1270	SeAg_B1837	SALA4	Salmonella agona (strain SL483)
SL1270	SARI_01633	SALAR	Salmonella arizonae (strain ATCC BAA-731 / CDC346-86 / RSK2980)
SL1270	SBG_1188	SALBC	Salmonella bongori (strain ATCC 43975 / DSM 13772 / NCTC 12419)
SL1270	SC1355	SALCH	Salmonella choleraesuis (strain SC-B67)
SL1270	SeD_A2009	SALDC	Salmonella dublin (strain CT_02021853)
SL1270	SEN1708	SALEP	Salmonella enteritidis PT4 (strain P125109)
SL1270	SG1781	SALG2	Salmonella gallinarum (strain 287/91 / NCTC 13346)
SL1270	SeHA_C1464	SALHS	Salmonella heidelberg (strain SL476)
SL1270	SNSL254_A1447	SALNS	Salmonella newport (strain SL254)
SL1270	SPA1507	SALPA	Salmonella paratyphi A (strain ATCC 9150 / SARB42)
SL1270	SPAB_02002	SALPB	Salmonella paratyphi B (strain ATCC BAA-1250 / SPB7)
SL1270	SPC_2396	SALPC	Salmonella paratyphi C (strain RKS4594)
SL1270	SSPA1399	SALPK	Salmonella paratyphi A (strain AKU_12601)
SL1270	SeSA_A1431	SALSV	Salmonella schwarzengrund (strain CVM19633)
SL1270	STM14_1622	SALT1	Salmonella typhimurium (strain 14028s / SGSC 2262)
SL1270	STM474_1340	SALT4	Salmonella typhimurium (strain 4/74)
SL1270	STM_MW13431	SALTD	Salmonella typhimurium (strain D23580)
SL1270	STY1775	SALTI	Salmonella typhi
SL1270	SL1344_1270	SALTS	Salmonella typhimurium (strain SL1344)
SL1270	rplT	SALTY	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)
SL1425	SeAg_B1677	SALA4	Salmonella agona (strain SL483)
SL1425	SARI_01430	SALAR	Salmonella arizonae (strain ATCC BAA-731 / CDC346-86 / RSK2980)
SL1425	SBG_1322	SALBC	Salmonella bongori (strain ATCC 43975 / DSM 13772 / NCTC 12419)
SL1425	SC1512	SALCH	Salmonella choleraesuis (strain SC-B67)
SL1425	SeD_A1844	SALDC	Salmonella dublin (strain CT_02021853)
SL1425	SEN1555	SALEP	Salmonella enteritidis PT4 (strain P125109)
SL1425	SG1625	SALG2	Salmonella gallinarum (strain 287/91 / NCTC 13346)
SL1425	SeHA_C1665	SALHS	Salmonella heidelberg (strain SL476)
SL1425	SNSL254_A1606	SALNS	Salmonella newport (strain SL254)
SL1425	SPA1359	SALPA	Salmonella paratyphi A (strain ATCC 9150 / SARB42)
SL1425	SPAB_01816	SALPB	Salmonella paratyphi B (strain ATCC BAA-1250 / SPB7)
SL1425	SPC_2234	SALPC	Salmonella paratyphi C (strain RKS4594)
SL1425	SSPA1264	SALPK	Salmonella paratyphi A (strain AKU_12601)
SL1425	SeSA_A1597	SALSV	Salmonella schwarzengrund (strain CVM19633)
SL1425	STM14_1806	SALT1	Salmonella typhimurium (strain 14028s / SGSC 2262)
SL1425	STM474_1505	SALT4	Salmonella typhimurium (strain 4/74)
SL1425	STM_MW14951	SALTD	Salmonella typhimurium (strain D23580)
SL1425	STY1569	SALTI	Salmonella typhi
SL1425	SL1344_1425	SALTS	Salmonella typhimurium (strain SL1344)
SL1425	ynfI	SALTY	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)
SL1426	SeAg_B1676	SALA4	Salmonella agona (strain SL483)
SL1426	SARI_01431	SALAR	Salmonella arizonae (strain ATCC BAA-731 / CDC346-86 / RSK2980)
SL1426	SBG_1323	SALBC	Salmonella bongori (strain ATCC 43975 / DSM 13772 / NCTC 12419)
SL1426	SC1513	SALCH	Salmonella choleraesuis (strain SC-B67)
SL1426	SeD_A1843	SALDC	Salmonella dublin (strain CT_02021853)
SL1426	SEN1554	SALEP	Salmonella enteritidis PT4 (strain P125109)
SL1426	SG1624	SALG2	Salmonella gallinarum (strain 287/91 / NCTC 13346)
SL1426	SeHA_C1666	SALHS	Salmonella heidelberg (strain SL476)
SL1426	SNSL254_A1607	SALNS	Salmonella newport (strain SL254)
SL1426	SPA1358	SALPA	Salmonella paratyphi A (strain ATCC 9150 / SARB42)
SL1426	SPAB_01815	SALPB	Salmonella paratyphi B (strain ATCC BAA-1250 / SPB7)
SL1426	SPC_2233	SALPC	Salmonella paratyphi C (strain RKS4594)
SL1426	SSPA1263	SALPK	Salmonella paratyphi A (strain AKU_12601)
SL1426	SeSA_A1598	SALSV	Salmonella schwarzengrund (strain CVM19633)
SL1426	STM14_1807	SALT1	Salmonella typhimurium (strain 14028s / SGSC 2262)
SL1426	STM474_1506	SALT4	Salmonella typhimurium (strain 4/74)
SL1426	STM_MW14961	SALTD	Salmonella typhimurium (strain D23580)
SL1426	STY1568	SALTI	Salmonella typhi
SL1426	SL1344_1426	SALTS	Salmonella typhimurium (strain SL1344)
SL1426	STM1496	SALTY	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)
SL1428	SeAg_B1674	SALA4	Salmonella agona (strain SL483)
SL1428	SARI_01433	SALAR	Salmonella arizonae (strain ATCC BAA-731 / CDC346-86 / RSK2980)
SL1428	SBG_1325	SALBC	Salmonella bongori (strain ATCC 43975 / DSM 13772 / NCTC 12419)
SL1428	SC1515	SALCH	Salmonella choleraesuis (strain SC-B67)
SL1428	SeD_A1841	SALDC	Salmonella dublin (strain CT_02021853)
SL1428	SEN1552	SALEP	Salmonella enteritidis PT4 (strain P125109)
SL1428	SG1622	SALG2	Salmonella gallinarum (strain 287/91 / NCTC 13346)
SL1428	SeHA_C1668	SALHS	Salmonella heidelberg (strain SL476)
SL1428	SNSL254_A1609	SALNS	Salmonella newport (strain SL254)
SL1428	SPAB_01813	SALPB	Salmonella paratyphi B (strain ATCC BAA-1250 / SPB7)
SL1428	SPC_2231	SALPC	Salmonella paratyphi C (strain RKS4594)
SL1428	SeSA_A1600	SALSV	Salmonella schwarzengrund (strain CVM19633)
SL1428	STM14_1809	SALT1	Salmonella typhimurium (strain 14028s / SGSC 2262)
SL1428	STM_MW14981	SALTD	Salmonella typhimurium (strain D23580)
SL1428	STY1566	SALTI	Salmonella typhi
SL1428	SL1344_1428	SALTS	Salmonella typhimurium (strain SL1344)
SL1428	STM1498	SALTY	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)
SL1429	SeAg_B1673	SALA4	Salmonella agona (strain SL483)
SL1429	SARI_01435	SALAR	Salmonella arizonae (strain ATCC BAA-731 / CDC346-86 / RSK2980)
SL1429	SBG_1326	SALBC	Salmonella bongori (strain ATCC 43975 / DSM 13772 / NCTC 12419)
SL1429	SC1516	SALCH	Salmonella choleraesuis (strain SC-B67)
SL1429	SeD_A1840	SALDC	Salmonella dublin (strain CT_02021853)
SL1429	SEN1551	SALEP	Salmonella enteritidis PT4 (strain P125109)
SL1429	SeHA_C1669	SALHS	Salmonella heidelberg (strain SL476)
SL1429	SNSL254_A1610	SALNS	Salmonella newport (strain SL254)
SL1429	SPA1356	SALPA	Salmonella paratyphi A (strain ATCC 9150 / SARB42)
SL1429	SPAB_01812	SALPB	Salmonella paratyphi B (strain ATCC BAA-1250 / SPB7)
SL1429	SPC_2230	SALPC	Salmonella paratyphi C (strain RKS4594)
SL1429	SSPA1261	SALPK	Salmonella paratyphi A (strain AKU_12601)
SL1429	SeSA_A1601	SALSV	Salmonella schwarzengrund (strain CVM19633)
SL1429	STM14_1811	SALT1	Salmonella typhimurium (strain 14028s / SGSC 2262)
SL1429	STM_MW14991	SALTD	Salmonella typhimurium (strain D23580)
SL1429	STY1565	SALTI	Salmonella typhi
SL1429	SL1344_1429	SALTS	Salmonella typhimurium (strain SL1344)
SL1429	STM1499	SALTY	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)
SL1439	SeAg_B1662	SALA4	Salmonella agona (strain SL483)
SL1439	SARI_01446	SALAR	Salmonella arizonae (strain ATCC BAA-731 / CDC346-86 / RSK2980)
SL1439	SBG_1336	SALBC	Salmonella bongori (strain ATCC 43975 / DSM 13772 / NCTC 12419)
SL1439	ydfZ	SALCH	Salmonella choleraesuis (strain SC-B67)
SL1439	SeD_A1828	SALDC	Salmonella dublin (strain CT_02021853)
SL1439	SEN1542	SALEP	Salmonella enteritidis PT4 (strain P125109)
SL1439	SG1610	SALG2	Salmonella gallinarum (strain 287/91 / NCTC 13346)
SL1439	SeHA_C1680	SALHS	Salmonella heidelberg (strain SL476)
SL1439	SNSL254_A1621	SALNS	Salmonella newport (strain SL254)
SL1439	SPA1346	SALPA	Salmonella paratyphi A (strain ATCC 9150 / SARB42)
SL1439	SPAB_01800	SALPB	Salmonella paratyphi B (strain ATCC BAA-1250 / SPB7)
SL1439	SPC_2220	SALPC	Salmonella paratyphi C (strain RKS4594)
SL1439	SSPA1251	SALPK	Salmonella paratyphi A (strain AKU_12601)
SL1439	SeSA_A1612	SALSV	Salmonella schwarzengrund (strain CVM19633)
SL1439	STM14_1823	SALT1	Salmonella typhimurium (strain 14028s / SGSC 2262)
SL1439	STM474_1520	SALT4	Salmonella typhimurium (strain 4/74)
SL1439	STM_MW15091	SALTD	Salmonella typhimurium (strain D23580)
SL1439	STY1552	SALTI	Salmonella typhi
SL1439	SL1344_1439	SALTS	Salmonella typhimurium (strain SL1344)
SL1444	SeAg_B1657	SALA4	Salmonella agona (strain SL483)
SL1444	SARI_01452	SALAR	Salmonella arizonae (strain ATCC BAA-731 / CDC346-86 / RSK2980)
SL1444	SBG_1340	SALBC	Salmonella bongori (strain ATCC 43975 / DSM 13772 / NCTC 12419)
SL1444	SC1532	SALCH	Salmonella choleraesuis (strain SC-B67)
SL1444	SeD_A1823	SALDC	Salmonella dublin (strain CT_02021853)
SL1444	SEN1537	SALEP	Salmonella enteritidis PT4 (strain P125109)
SL1444	SG1605	SALG2	Salmonella gallinarum (strain 287/91 / NCTC 13346)
SL1444	SeHA_C1685	SALHS	Salmonella heidelberg (strain SL476)
SL1444	SNSL254_A1626	SALNS	Salmonella newport (strain SL254)
SL1444	SPA1341	SALPA	Salmonella paratyphi A (strain ATCC 9150 / SARB42)
SL1444	SPAB_01793	SALPB	Salmonella paratyphi B (strain ATCC BAA-1250 / SPB7)
SL1444	SPC_2214	SALPC	Salmonella paratyphi C (strain RKS4594)
SL1444	SSPA1246	SALPK	Salmonella paratyphi A (strain AKU_12601)
SL1444	SeSA_A1617	SALSV	Salmonella schwarzengrund (strain CVM19633)
SL1444	STM14_1830	SALT1	Salmonella typhimurium (strain 14028s / SGSC 2262)
SL1444	STM474_1525	SALT4	Salmonella typhimurium (strain 4/74)
SL1444	STM_MW15141	SALTD	Salmonella typhimurium (strain D23580)
SL1444	STY1547	SALTI	Salmonella typhi
SL1444	SL1344_1444	SALTS	Salmonella typhimurium (strain SL1344)
SL1444	ydeJ	SALTY	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)
SL1694	SeAg_B1374	SALA4	Salmonella agona (strain SL483)
SL1694	SARI_01187	SALAR	Salmonella arizonae (strain ATCC BAA-731 / CDC346-86 / RSK2980)
SL1694	SBG_1624	SALBC	Salmonella bongori (strain ATCC 43975 / DSM 13772 / NCTC 12419)
SL1694	SC1760	SALCH	Salmonella choleraesuis (strain SC-B67)
SL1694	SeD_A1557	SALDC	Salmonella dublin (strain CT_02021853)
SL1694	SEN1273	SALEP	Salmonella enteritidis PT4 (strain P125109)
SL1694	SG1351	SALG2	Salmonella gallinarum (strain 287/91 / NCTC 13346)
SL1694	SeHA_C1961	SALHS	Salmonella heidelberg (strain SL476)
SL1694	SNSL254_A1897	SALNS	Salmonella newport (strain SL254)
SL1694	SPA1107	SALPA	Salmonella paratyphi A (strain ATCC 9150 / SARB42)
SL1694	SPAB_01465	SALPB	Salmonella paratyphi B (strain ATCC BAA-1250 / SPB7)
SL1694	SPC_1965	SALPC	Salmonella paratyphi C (strain RKS4594)
SL1694	SSPA1033	SALPK	Salmonella paratyphi A (strain AKU_12601)
SL1694	SeSA_A1902	SALSV	Salmonella schwarzengrund (strain CVM19633)
SL1694	STM14_2136	SALT1	Salmonella typhimurium (strain 14028s / SGSC 2262)
SL1694	STM474_1783	SALT4	Salmonella typhimurium (strain 4/74)
SL1694	STM_MW17581	SALTD	Salmonella typhimurium (strain D23580)
SL1694	STY1286	SALTI	Salmonella typhi
SL1694	SL1344_1694	SALTS	Salmonella typhimurium (strain SL1344)
SL1694	narX	SALTY	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)
SL1695	SeAg_B1373	SALA4	Salmonella agona (strain SL483)
SL1695	SARI_01186	SALAR	Salmonella arizonae (strain ATCC BAA-731 / CDC346-86 / RSK2980)
SL1695	SBG_1625	SALBC	Salmonella bongori (strain ATCC 43975 / DSM 13772 / NCTC 12419)
